customer_id,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0881,2024-12-21,179.75,Paid,36.36,104,82,False
C0459,2025-01-08,73.57,Paid,64.31,440,147,True
C0681,2025-01-31,181.49,Overdue,49.43,459,168,True
C0019,2024-10-23,159.39,Due,65.13,38,114,True
C0709,2024-10-18,29.85,Overdue,15.53,207,37,True
C0821,2025-04-25,96.23,Paid,57.97,383,60,False
C0880,2024-10-22,150.97,Overdue,40.98,26,191,True
C0740,2025-01-13,174.02,Overdue,19.93,399,179,True
C0509,2024-10-07,93.22,Overdue,80.39,100,75,True
C0700,2025-01-28,43.33,Due,35.12,329,45,False
C0542,2024-11-26,104.31,Overdue,55.07,317,61,True
C0719,2025-05-17,171.63,Due,32.46,150,79,False
C0842,2025-01-14,90.78,Due,69.68,217,34,False
C0317,2024-12-03,57.43,Paid,44.73,214,150,True
C0477,2025-05-12,57.28,Due,18.56,440,153,False
C0793,2024-06-23,80.1,Due,95.88,206,127,True
C0515,2025-02-26,16.01,Paid,40.26,396,148,True
C0066,2024-10-07,12.88,Overdue,40.76,208,33,False
C0382,2024-07-06,56.41,Paid,85.98,6,189,False
C0755,2024-08-30,189.51,Paid,75.81,52,6,True
C0535,2024-12-30,26.54,Due,27.4,137,37,True
C0081,2024-09-22,14.35,Overdue,62.25,47,162,False
C0555,2025-01-11,182.64,Paid,88.91,156,141,True
C0069,2024-11-13,178.23,Overdue,41.36,484,124,True
C0755,2025-02-19,179.13,Due,68.82,89,16,True
C0367,2025-03-12,127.52,Due,27.38,279,16,True
C0562,2025-01-24,34.25,Paid,26.68,363,110,True
C0440,2025-03-26,157.48,Overdue,83.78,3,4,False
C0358,2025-05-28,69.21,Due,62.58,493,50,False
C0786,2024-06-26,151.33,Overdue,8.17,350,23,True
C0534,2024-09-02,51.21,Due,32.92,48,67,False
C0432,2024-12-27,120.45,Paid,23.48,6,111,False
C0123,2024-09-09,177.8,Due,33.91,462,14,True
C0692,2024-08-28,69.96,Due,96.17,19,115,False
C0436,2024-11-07,182.06,Due,72.02,29,66,False
C0049,2024-09-09,51.85,Overdue,81.16,413,162,False
C0899,2024-12-30,53.85,Paid,75.38,235,53,True
C0703,2024-12-30,44.62,Overdue,19.45,61,188,False
C0240,2025-05-22,159.41,Overdue,51.64,77,149,True
C0994,2024-07-17,95.48,Paid,8.3,220,85,False
C0475,2024-09-27,82.43,Due,35.5,340,170,False
C0923,2024-11-27,54.8,Due,16.24,322,183,False
C0301,2024-06-19,82.33,Due,26.7,194,152,True
C0447,2024-09-12,30.16,Due,21.03,383,117,False
C0320,2024-08-01,68.63,Overdue,59.04,214,150,True
C0555,2024-07-15,45.74,Paid,38.81,431,118,True
C0487,2024-10-03,10.74,Due,46.9,282,86,False
C0514,2024-07-01,180.59,Overdue,14.58,364,137,True
C0714,2025-05-28,56.58,Due,80.35,272,171,True
C0906,2024-07-10,83.2,Paid,8.18,474,110,False
C0809,2025-05-11,164.36,Due,79.63,113,80,False
C0957,2024-12-07,23.94,Overdue,73.1,408,91,False
C0175,2025-03-11,62.78,Overdue,42.9,6,26,False
C0728,2025-02-25,108.3,Paid,20.32,135,86,False
C0866,2024-12-26,145.54,Overdue,84.59,59,148,False
C0376,2025-04-26,52.39,Due,26.17,388,146,False
C0987,2024-12-30,138.03,Paid,54.62,200,188,False
C0187,2024-11-07,40.41,Overdue,26.61,251,94,True
C0468,2025-01-14,54.82,Overdue,13.33,355,164,True
C0089,2025-01-04,29.5,Due,51.22,430,154,False
C0101,2025-01-30,180.58,Due,93.93,458,177,True
C0262,2025-01-31,79.64,Due,76.65,176,122,False
C0215,2024-07-20,162.25,Paid,32.99,42,180,True
C0421,2024-06-07,157.41,Paid,19.94,320,22,False
C0059,2025-05-20,164.72,Due,26.1,105,184,True
C0607,2024-10-18,121.97,Paid,19.69,432,173,False
C0714,2025-01-12,172.75,Overdue,14.54,382,34,False
C0600,2025-05-29,82.67,Due,8.72,415,164,True
C0700,2025-01-19,21.99,Due,3.86,460,105,False
C0739,2024-12-25,117.83,Due,36.88,471,200,True
C0639,2024-12-03,90.8,Paid,43.9,48,175,True
C0229,2025-01-06,129.29,Paid,92.12,469,150,False
C0002,2024-07-14,164.87,Due,64.83,395,32,False
C0799,2025-05-25,152.99,Due,41.33,287,132,True
C0500,2024-08-25,63.67,Overdue,66.64,256,132,True
C0377,2025-04-24,85.52,Overdue,57.27,227,21,False
C0122,2025-01-15,94.87,Paid,48.03,353,145,True
C0376,2025-05-08,121.14,Due,53.46,499,141,False
C0537,2024-08-27,107.95,Overdue,73.35,365,51,True
C0070,2024-07-25,121.11,Due,1.96,426,147,False
C0634,2024-08-12,64.4,Overdue,93.51,115,63,True
C0951,2025-03-17,130.0,Due,39.23,87,26,False
C0516,2024-11-20,142.86,Paid,43.67,209,169,False
C0736,2024-12-29,15.7,Overdue,19.09,151,175,True
C0490,2024-11-11,29.71,Due,79.6,487,138,True
C0875,2024-10-28,193.47,Paid,68.4,310,161,True
C0240,2025-04-26,38.43,Overdue,72.22,49,76,False
C0821,2024-09-27,30.91,Overdue,74.29,484,166,False
C0252,2024-10-19,96.3,Overdue,75.65,18,142,False
C0197,2024-07-18,67.92,Paid,44.95,230,14,True
C0474,2024-07-08,63.64,Paid,83.24,235,11,True
C0659,2024-11-20,36.04,Due,6.84,336,186,False
C0809,2024-06-07,25.84,Paid,71.05,52,69,True
C0455,2025-02-20,176.15,Overdue,78.45,465,6,True
C0414,2024-06-27,181.53,Paid,87.19,403,4,True
C0656,2025-01-12,123.38,Paid,77.93,425,14,True
C0697,2024-11-16,135.55,Overdue,90.76,266,190,False
C0540,2025-02-21,129.89,Due,4.25,144,16,True
C0143,2025-03-06,68.7,Due,85.68,396,73,False
C0544,2024-07-29,115.93,Due,81.83,131,103,False
C0835,2025-03-18,40.1,Overdue,56.66,327,70,False
C0536,2024-11-04,180.44,Paid,65.42,202,164,True
C0641,2025-01-10,54.56,Overdue,97.65,23,140,True
C0463,2025-01-06,160.57,Paid,41.54,421,83,True
C0558,2025-04-26,182.77,Due,5.73,427,44,True
C0640,2025-03-11,173.36,Overdue,27.69,161,115,True
C0500,2024-07-07,115.04,Overdue,12.21,97,155,False
C0811,2025-03-09,67.27,Paid,6.79,256,5,False
C0337,2024-10-22,187.81,Overdue,27.98,170,41,False
C0440,2025-05-31,186.45,Due,51.27,498,143,True
C0417,2024-07-25,175.46,Due,27.93,152,157,True
C0203,2024-07-22,180.92,Overdue,53.13,209,172,False
C0694,2024-07-10,179.51,Paid,55.09,86,110,True
C0137,2025-05-31,23.73,Overdue,38.09,195,169,False
C0808,2025-01-13,188.87,Overdue,15.24,247,200,True
C0461,2024-06-18,93.62,Overdue,21.96,25,26,True
C0025,2025-02-28,122.18,Paid,44.23,408,1,True
C0600,2024-07-31,71.24,Paid,45.22,209,43,True
C0956,2025-04-15,122.02,Paid,17.75,412,133,True
C0244,2024-07-30,92.51,Paid,5.9,405,172,False
C0956,2024-09-21,159.0,Due,18.98,331,136,False
C0990,2025-04-17,59.57,Due,31.15,68,133,True
C0158,2025-04-05,128.91,Due,24.08,487,8,False
C0041,2024-12-16,156.96,Due,89.54,157,197,True
C0428,2025-04-16,11.8,Due,63.02,57,33,False
C0040,2024-07-06,188.62,Due,19.39,441,146,False
C0958,2024-11-21,89.84,Overdue,28.03,56,178,False
C0094,2025-01-14,64.12,Due,53.41,10,56,False
C0343,2024-09-22,36.62,Paid,34.95,84,168,False
C0681,2024-08-18,107.76,Overdue,2.26,409,13,False
C0275,2025-05-17,88.28,Due,92.31,225,141,True
C0201,2025-05-26,10.36,Due,36.34,245,29,True
C0026,2024-09-08,91.64,Overdue,25.89,132,30,False
C0658,2024-08-13,85.62,Paid,27.18,216,100,True
C0097,2025-04-16,190.09,Due,24.14,106,177,False
C0153,2024-07-30,187.85,Due,23.45,468,177,True
C0065,2024-11-12,47.65,Paid,32.04,128,137,False
C0386,2024-09-26,166.28,Paid,55.1,408,143,True
C0681,2025-05-05,16.69,Paid,41.96,436,13,True
C0085,2025-04-14,106.56,Paid,46.22,454,160,True
C0727,2024-07-01,140.35,Paid,94.75,105,143,False
C0210,2025-02-24,110.19,Due,95.19,188,13,False
C0265,2024-06-28,45.73,Paid,86.45,418,171,True
C0575,2024-10-04,73.32,Overdue,30.17,458,155,False
C0932,2025-05-05,162.3,Paid,2.82,375,39,False
C0218,2025-01-25,98.53,Paid,45.31,293,56,False
C0158,2024-09-08,154.15,Due,80.89,476,50,False
C0140,2025-03-07,101.38,Paid,73.14,113,193,False
C0628,2024-10-10,86.47,Due,26.49,129,166,True
C0470,2025-05-12,45.82,Due,39.38,371,47,True
C0134,2024-12-03,181.82,Overdue,39.96,25,177,False
C0517,2025-01-30,54.7,Due,58.58,474,54,True
C0606,2024-11-20,82.62,Overdue,21.08,217,7,True
C0301,2025-05-26,38.09,Overdue,22.13,379,199,True
C0677,2025-05-08,136.75,Paid,61.61,231,173,True
C0573,2025-03-01,74.9,Paid,85.06,106,24,False
C0524,2024-11-17,168.7,Paid,70.95,239,101,True
C0165,2025-04-07,18.19,Overdue,67.14,471,116,False
C0527,2024-12-19,106.23,Due,74.49,390,73,True
C0001,2025-05-26,86.36,Due,96.65,262,49,True
C0784,2024-12-24,16.02,Overdue,63.85,299,121,False
C0962,2024-08-20,91.95,Paid,24.49,320,59,False
C0450,2024-09-26,10.39,Due,44.55,212,168,False
C0969,2024-12-08,86.34,Overdue,3.06,422,179,True
C0516,2025-01-29,95.54,Paid,29.11,464,111,True
C0318,2024-12-17,80.13,Due,99.89,69,42,False
C0532,2024-10-29,43.59,Due,68.48,429,83,True
C0435,2025-05-05,45.56,Paid,40.94,91,78,False
C0412,2025-04-09,20.21,Due,76.66,439,133,False
C0756,2025-04-25,195.13,Paid,87.68,133,15,False
C0793,2025-03-12,114.23,Due,43.18,124,23,True
C0741,2024-08-28,91.05,Overdue,73.18,428,103,False
C0353,2024-09-25,162.22,Due,58.78,86,51,True
C0928,2025-03-16,59.17,Overdue,57.22,8,34,False
C0332,2024-07-14,14.48,Overdue,47.35,235,45,False
C0148,2025-04-30,46.37,Paid,14.83,50,98,True
C0249,2024-08-18,63.63,Due,20.2,162,139,False
C0749,2025-01-01,111.9,Due,7.92,78,168,True
C0536,2025-03-06,85.56,Overdue,81.64,292,57,False
C0505,2025-03-15,42.1,Overdue,53.45,162,40,True
C0994,2025-03-01,117.52,Paid,94.39,105,32,False
C0106,2024-09-14,41.99,Paid,72.76,288,150,True
C0172,2025-03-26,100.07,Due,41.33,479,107,True
C0881,2025-02-20,94.57,Paid,98.22,495,5,False
C0798,2024-07-13,102.05,Overdue,90.54,178,184,True
C0735,2024-12-20,20.52,Overdue,56.36,434,15,False
C0337,2024-08-10,52.78,Due,86.12,279,178,True
C0023,2024-08-30,41.97,Due,95.76,240,92,True
C0739,2024-10-26,53.25,Overdue,60.32,179,145,False
C0554,2024-07-19,116.2,Paid,17.69,210,7,True
C0316,2024-11-24,126.81,Overdue,75.87,100,12,False
C0761,2024-10-01,104.52,Due,98.21,298,118,False
C0188,2025-03-14,79.36,Paid,33.26,127,177,True
C0386,2024-11-17,167.35,Paid,53.07,125,103,False
C0335,2024-08-20,83.88,Overdue,21.15,273,142,True
C0847,2024-07-09,21.71,Due,29.06,391,104,True
C0099,2024-09-20,134.85,Paid,77.65,346,170,True
C0558,2025-04-03,188.66,Paid,58.3,226,54,False
C0976,2025-03-03,180.16,Overdue,28.67,416,128,False
C0174,2024-12-07,145.35,Paid,31.08,353,161,True
C0967,2024-11-18,111.29,Paid,61.1,273,29,False
C0007,2024-09-05,52.15,Paid,99.63,244,92,True
C0510,2024-10-06,33.06,Paid,90.19,461,169,True
C0453,2025-03-28,22.94,Overdue,32.12,321,24,True
C0538,2025-05-21,185.47,Due,96.67,256,16,True
C0132,2024-06-21,196.34,Paid,75.81,474,33,True
C0274,2025-01-26,12.73,Overdue,98.59,209,179,False
C0975,2024-11-23,52.93,Overdue,69.56,166,47,False
C0676,2024-11-20,51.86,Overdue,90.45,426,34,True
C0972,2025-04-20,158.75,Due,82.0,356,26,True
C0675,2025-02-27,114.67,Paid,37.74,349,124,True
C0729,2024-10-02,142.86,Overdue,26.25,388,17,True
C0790,2024-11-29,17.81,Due,19.65,236,113,False
C0939,2024-06-08,126.33,Due,2.7,115,26,False
C0974,2024-07-14,184.32,Paid,22.8,482,150,False
C0835,2024-07-08,33.12,Due,27.9,446,159,False
C0090,2025-05-28,76.15,Due,15.37,309,143,False
C0479,2024-06-25,85.64,Paid,24.77,88,132,False
C0526,2024-12-06,91.2,Paid,75.46,442,129,True
C0072,2024-09-12,168.21,Paid,44.19,313,191,True
C0745,2024-09-01,154.08,Due,10.04,468,30,False
C0898,2024-12-13,140.26,Paid,60.45,15,96,False
C0259,2024-10-15,157.66,Due,76.79,423,66,False
C0041,2024-07-16,140.49,Paid,99.1,492,131,False
C0830,2024-09-15,181.06,Overdue,54.94,213,118,False
C0017,2024-12-30,18.01,Due,98.29,104,66,False
C0762,2024-08-24,57.75,Due,41.5,220,41,True
C0264,2024-11-13,192.96,Overdue,8.39,5,150,False
C0407,2024-06-06,46.89,Overdue,25.75,278,72,True
C0615,2024-10-17,147.33,Overdue,98.93,134,190,True
C0645,2025-05-16,19.99,Overdue,96.73,364,85,True
C0901,2024-08-06,156.66,Due,86.03,40,175,True
C0563,2024-08-04,175.43,Due,15.8,250,3,True
C0576,2024-12-20,74.61,Paid,61.58,62,32,True
C0548,2024-08-06,46.45,Overdue,13.39,323,186,True
C0625,2024-11-28,115.5,Paid,80.88,141,52,True
C0117,2025-05-03,197.49,Overdue,34.58,255,15,True
C0705,2024-09-13,48.65,Overdue,81.4,325,92,True
C0088,2024-11-19,18.32,Overdue,91.29,186,24,True
C0506,2025-04-04,42.44,Paid,5.28,2,21,False
C0568,2025-03-08,106.22,Due,27.37,23,13,False
C0532,2024-06-29,94.37,Due,14.84,426,99,False
C0643,2024-06-25,183.88,Due,34.75,457,70,True
C0662,2024-11-02,114.73,Due,1.77,464,161,True
C0323,2025-03-08,66.29,Due,88.18,449,54,True
C0097,2025-03-15,22.86,Due,83.41,76,69,True
C0222,2024-12-07,21.41,Due,23.76,129,196,True
C0683,2024-09-03,149.54,Paid,80.93,387,71,False
C0836,2025-01-02,68.31,Paid,21.29,428,164,True
C0922,2024-06-22,15.41,Overdue,76.77,250,58,False
C0219,2025-02-16,185.72,Due,28.6,76,121,True
C0078,2024-10-22,65.49,Overdue,59.6,361,79,False
C0427,2024-06-08,169.29,Overdue,71.43,363,19,False
C0290,2025-05-09,23.85,Overdue,9.79,296,149,True
C0123,2024-09-11,199.54,Paid,29.09,177,198,False
C0378,2025-02-22,163.9,Due,44.67,405,23,False
C0787,2024-11-16,92.97,Due,50.66,98,122,False
C0164,2024-12-21,163.99,Overdue,41.24,178,136,True
C0117,2024-08-14,155.71,Paid,83.41,167,100,False
C0312,2025-01-09,74.65,Due,40.11,100,131,True
C0086,2024-11-16,37.04,Paid,62.19,129,60,True
C0999,2025-02-15,60.72,Due,5.88,220,23,False
C0608,2024-07-07,42.34,Paid,2.81,96,28,False
C0263,2024-11-13,114.85,Paid,78.95,265,19,False
C0414,2024-07-19,125.77,Paid,81.98,175,102,False
C0589,2024-08-25,141.21,Due,1.02,33,167,False
C0826,2025-05-20,38.55,Due,74.0,214,104,True
C0241,2025-04-05,100.62,Overdue,78.89,202,134,True
C0161,2024-10-06,173.05,Overdue,42.76,134,49,False
C0485,2025-03-13,17.31,Overdue,98.6,249,76,False
C0916,2025-05-06,49.7,Paid,69.97,372,129,True
C0300,2025-02-15,193.92,Overdue,22.83,375,95,True
C0489,2024-12-17,176.66,Due,14.43,243,84,True
C0961,2025-04-14,104.15,Paid,16.9,401,53,True
C0781,2024-10-10,105.08,Paid,52.75,79,169,False
C0601,2024-08-19,152.4,Overdue,39.17,190,27,True
C0984,2024-06-10,82.01,Due,60.88,423,3,False
C0621,2025-04-03,144.71,Due,24.82,304,65,True
C0228,2024-12-03,23.1,Due,36.73,278,1,True
C0160,2025-04-26,120.31,Paid,34.86,19,21,False
C0857,2024-11-01,145.0,Due,80.58,151,185,False
C0860,2025-01-07,100.74,Overdue,49.84,282,140,False
C0836,2024-12-10,40.47,Overdue,41.58,245,167,True
C0924,2024-09-14,136.11,Paid,83.94,344,53,False
C0700,2024-11-19,35.03,Overdue,95.59,258,88,False
C0039,2024-07-10,112.67,Due,76.45,447,77,True
C0221,2025-05-08,174.15,Overdue,14.66,13,102,False
C0889,2025-04-04,10.65,Due,49.1,33,186,True
C0976,2025-03-08,14.61,Due,80.29,76,20,False
C0996,2024-11-19,74.64,Paid,13.19,160,150,False
C0797,2025-01-05,169.43,Due,82.1,154,35,False
C0065,2025-05-10,35.01,Paid,99.06,259,172,True
C0797,2025-04-20,66.95,Paid,97.0,342,147,False
C0914,2024-09-30,53.5,Due,8.07,1,170,True
C0797,2025-01-05,57.98,Overdue,77.3,352,50,True
C0414,2025-04-19,174.21,Overdue,69.56,490,119,True
C0511,2024-06-14,104.83,Overdue,98.7,245,157,False
C0106,2024-09-14,192.37,Paid,44.88,75,16,False
C0097,2025-05-10,199.49,Overdue,88.15,51,28,True
C0071,2024-10-20,179.61,Paid,38.36,364,83,True
C0225,2024-07-01,94.24,Overdue,6.95,15,27,True
C0147,2024-08-06,56.58,Due,26.78,393,37,False
C0633,2024-07-31,172.32,Overdue,6.06,467,30,True
C0324,2024-10-18,39.95,Due,55.16,439,3,False
C0417,2025-05-16,120.18,Overdue,63.82,278,182,True
C0803,2025-01-28,75.84,Paid,42.21,329,173,True
C0376,2024-12-04,116.8,Paid,70.34,25,139,False
C0207,2024-10-25,129.74,Paid,61.63,313,67,False
C0630,2024-06-17,191.0,Overdue,67.59,386,38,True
C0213,2024-09-08,140.75,Due,95.71,115,102,True
C0716,2024-10-24,99.06,Overdue,53.1,401,4,True
C0262,2024-08-20,43.97,Overdue,36.11,365,150,False
C0935,2025-03-30,151.05,Due,22.43,236,47,True
C0667,2025-04-20,28.35,Paid,75.93,488,45,False
C0730,2025-03-31,164.02,Due,66.01,199,192,True
C0929,2024-11-05,45.56,Paid,13.41,202,76,False
C0822,2025-05-20,133.59,Paid,20.49,227,164,True
C0777,2024-08-27,193.79,Overdue,88.91,120,171,False
C0603,2024-06-25,93.44,Due,47.09,7,111,False
C0489,2025-03-30,181.32,Overdue,14.9,456,39,False
C0151,2024-11-17,11.29,Paid,71.22,51,40,False
C0032,2024-06-03,52.23,Overdue,18.41,140,41,False
C0770,2025-05-07,115.93,Due,91.73,53,68,False
C0582,2024-12-07,55.2,Paid,7.85,372,77,False
C0237,2024-10-23,53.73,Overdue,85.21,68,136,False
C0682,2025-02-20,117.23,Overdue,13.89,457,29,True
C0670,2025-02-07,179.66,Paid,29.88,286,90,True
C0019,2024-10-07,46.57,Due,2.11,78,74,True
C0390,2024-11-27,68.67,Paid,43.34,255,30,True
C0811,2024-11-11,100.68,Overdue,30.76,88,103,True
C0412,2025-03-20,10.39,Paid,60.31,339,10,False
C0858,2024-08-22,65.72,Overdue,8.24,79,198,True
C0273,2024-09-09,49.04,Due,13.0,140,169,False
C0188,2024-12-24,123.34,Paid,41.39,408,138,False
C0926,2024-07-14,78.46,Paid,97.52,269,52,False
C0815,2024-12-11,177.83,Overdue,82.23,182,36,False
C0047,2024-11-28,46.08,Due,6.21,179,12,False
C0168,2024-06-05,111.07,Paid,60.58,348,79,False
C0634,2025-03-08,176.42,Due,43.19,373,191,True
C0237,2024-07-06,85.56,Overdue,1.01,84,185,True
C0553,2024-10-16,107.63,Overdue,71.53,321,200,True
C0384,2024-12-09,73.49,Due,1.64,4,169,True
C0917,2024-07-16,85.07,Paid,89.74,434,126,False
C0696,2024-06-04,56.55,Overdue,54.07,279,34,False
C0877,2024-09-07,48.11,Overdue,70.04,268,174,True
C0464,2025-05-07,12.29,Due,45.47,498,64,False
C0482,2025-05-05,185.92,Paid,23.18,141,147,True
C0684,2024-09-18,163.38,Paid,19.27,331,74,False
C0627,2025-02-18,96.74,Paid,57.5,259,128,False
C0424,2024-06-29,92.79,Paid,74.94,191,33,True
C0584,2025-02-07,169.97,Due,33.93,360,148,False
C0599,2024-10-05,74.43,Due,31.68,55,104,True
C0929,2025-02-15,151.75,Paid,15.3,291,185,False
C0172,2024-09-16,152.52,Paid,68.41,257,106,True
C0038,2025-01-14,195.41,Overdue,63.16,175,114,False
C0503,2024-12-15,40.37,Paid,78.93,421,101,False
C0178,2024-06-14,139.54,Due,64.99,458,81,True
C0773,2025-03-16,57.69,Paid,11.91,411,107,True
C0784,2024-06-18,87.68,Paid,39.62,439,85,True
C0956,2024-09-17,27.8,Overdue,86.59,94,144,False
C0936,2025-02-19,170.42,Due,91.23,135,36,True
C0298,2024-09-27,117.33,Overdue,95.1,334,128,False
C0467,2024-08-09,192.95,Overdue,36.97,400,173,True
C0085,2024-11-30,63.34,Overdue,1.73,70,120,False
C0391,2025-04-14,50.74,Paid,75.85,284,119,True
C0154,2025-03-29,15.16,Overdue,84.97,487,112,True
C0223,2024-10-30,119.33,Overdue,71.49,467,86,True
C0141,2025-03-23,187.6,Overdue,98.54,92,151,False
C0539,2025-05-14,144.67,Overdue,89.43,340,53,False
C0219,2025-06-01,86.59,Paid,7.27,53,3,False
C0290,2025-01-02,25.31,Paid,41.63,322,144,True
C0323,2025-04-30,83.14,Paid,8.04,10,110,True
C0781,2024-09-13,37.2,Due,96.9,416,99,True
C0716,2025-04-21,82.6,Paid,65.87,360,41,True
C0462,2024-10-13,52.67,Due,41.17,107,96,False
C0534,2025-01-12,164.66,Due,82.14,450,169,False
C0009,2024-07-12,120.67,Due,87.59,119,58,False
C0196,2025-02-09,123.68,Overdue,35.69,45,136,True
C0077,2024-10-13,164.07,Paid,91.66,147,127,False
C0825,2025-04-11,192.88,Paid,64.01,415,194,True
C0412,2024-10-29,138.53,Due,44.24,276,168,False
C0645,2025-02-20,42.24,Overdue,14.02,493,165,False
C0450,2025-06-02,92.64,Paid,19.44,26,111,True
C0146,2024-08-30,32.26,Due,51.98,165,74,True
C0656,2024-08-15,64.99,Due,52.63,183,179,False
C0869,2024-07-22,76.89,Paid,28.54,301,28,True
C0474,2024-06-08,151.87,Paid,52.29,369,147,False
C0214,2024-10-08,140.55,Due,82.28,239,152,True
C0620,2024-10-25,126.28,Due,21.63,301,31,False
C0899,2024-11-14,19.32,Paid,7.22,289,95,True
C0330,2025-05-25,180.29,Paid,45.56,459,57,False
C0065,2024-08-09,29.64,Paid,77.5,46,111,True
C0641,2024-08-10,198.7,Paid,4.26,20,151,False
C0743,2024-07-05,94.12,Due,20.2,477,157,True
C0159,2024-09-28,74.83,Due,7.95,45,104,False
C0491,2025-02-13,85.04,Paid,44.32,307,170,False
C0907,2024-09-14,58.29,Overdue,77.55,358,144,False
C0069,2025-06-01,199.02,Paid,93.4,263,123,True
C0904,2024-06-03,198.88,Due,69.39,469,169,True
C0677,2024-11-22,125.16,Paid,72.47,335,40,False
C0865,2024-09-08,132.35,Overdue,91.86,167,116,False
C0082,2024-07-28,113.09,Paid,63.46,482,175,True
C0966,2024-12-02,142.62,Paid,74.39,145,184,False
C0409,2024-11-18,114.84,Overdue,27.07,481,81,True
C0066,2024-12-14,27.88,Overdue,28.29,137,118,True
C0517,2024-08-27,73.43,Paid,1.35,262,194,False
C0694,2024-06-14,135.43,Due,46.95,307,122,False
C0107,2025-04-10,64.25,Paid,37.25,29,193,False
C0060,2024-06-16,124.21,Due,73.64,472,119,True
C0369,2025-04-18,73.5,Overdue,65.86,279,179,True
C0502,2025-05-12,25.68,Due,64.1,394,83,False
C0474,2024-06-08,141.31,Overdue,16.4,59,153,True
C0591,2024-10-31,65.81,Paid,1.69,257,123,True
C0574,2025-03-16,45.34,Paid,79.45,193,200,True
C0812,2025-03-11,77.92,Due,13.89,325,21,True
C0602,2024-10-16,128.58,Paid,3.13,108,175,True
C0732,2024-11-25,179.96,Due,59.16,126,15,True
C0867,2025-03-03,87.6,Paid,46.28,387,90,False
C0289,2025-04-02,197.29,Due,11.27,243,64,True
C0885,2024-08-30,164.91,Overdue,29.35,139,136,True
C0990,2025-03-01,68.84,Overdue,71.77,80,65,False
C0737,2025-03-26,104.92,Overdue,30.63,129,188,False
C0846,2024-06-24,93.69,Overdue,5.73,41,158,True
C0914,2025-03-22,94.06,Overdue,78.38,321,160,False
C0584,2024-11-18,83.46,Overdue,82.76,92,194,False
C0877,2024-09-08,159.14,Due,50.4,280,151,True
C0618,2024-12-07,83.56,Overdue,48.07,251,131,True
C0987,2025-01-21,41.93,Due,22.58,47,39,True
C0318,2025-01-27,20.59,Overdue,72.98,169,138,True
C0026,2025-02-02,96.04,Overdue,89.61,417,169,True
C0529,2024-06-15,113.38,Due,19.56,393,126,True
C0923,2024-11-22,177.89,Overdue,88.72,432,158,True
C0118,2025-02-08,60.82,Due,9.31,240,4,True
C0786,2025-03-21,69.34,Overdue,76.69,364,15,False
C0625,2024-07-30,183.18,Overdue,11.31,29,18,False
C0394,2025-05-11,170.79,Paid,45.8,201,113,False
C0351,2024-07-26,125.46,Paid,9.64,112,124,False
C0806,2024-06-16,123.29,Overdue,60.41,174,136,False
C0028,2025-03-21,77.48,Paid,46.11,438,177,False
C0139,2024-10-01,109.12,Paid,94.46,248,179,False
C0020,2025-04-02,124.73,Due,53.4,288,191,False
C0888,2025-04-27,152.72,Paid,76.47,10,89,False
C0068,2024-11-30,172.11,Overdue,88.88,152,41,True
C0737,2024-06-22,139.56,Paid,17.66,296,185,True
C0520,2024-11-25,122.46,Overdue,91.31,316,12,False
C0206,2024-12-05,119.99,Due,83.21,408,167,False
C0188,2025-03-23,152.5,Paid,12.9,384,178,True
C0654,2024-10-12,67.97,Paid,93.61,156,82,True
C0317,2025-03-17,82.13,Overdue,60.25,291,131,False
C0511,2025-03-14,50.76,Overdue,66.12,111,102,False
C0311,2024-12-05,105.69,Overdue,63.66,32,40,False
C0746,2025-02-25,150.98,Due,83.91,42,65,False
C0269,2025-04-12,28.32,Overdue,93.62,250,172,True
C0029,2025-05-31,146.35,Due,41.32,28,24,True
C0225,2024-11-30,140.44,Due,73.89,467,82,False
C0035,2025-03-28,121.51,Overdue,86.42,471,135,False
C0118,2024-09-08,131.72,Overdue,81.21,287,175,True
C0792,2025-02-13,94.16,Due,68.16,475,128,True
C0933,2025-01-10,168.4,Paid,86.8,83,159,True
C0830,2024-10-31,97.95,Due,16.9,331,101,True
C0298,2024-09-11,153.45,Overdue,92.22,351,6,True
C0189,2024-06-04,192.13,Paid,98.0,72,162,True
C0799,2025-05-01,173.48,Due,33.87,93,13,True
C0524,2025-05-15,166.98,Overdue,51.16,377,104,True
C0990,2024-10-25,35.05,Due,65.43,4,92,False
