customer_id,timestamp,activity_type,data_volume_mb,duration_seconds,age,gender,location,signup_date,contract_type,service_plan,monthly_charges,total_charges,payment_method,churn,page_visited,visit_timestamp,time_on_page_seconds,browser,bill_date,amount_due,payment_status,data_usage_gb,call_minutes,sms_count,promo_applied
C0813,2025-06-02 22:59:34.607493+00:00,Sms_Sent,11.0,0.0,38,Female,Los Angeles,2023-10-21 00:00:00+00:00,Monthly,Basic,137.22,527.89,Mail,0,,,,,2025-01-03 00:00:00+00:00,100.31,Due,75.84,168.0,86.0,False
C0744,2025-06-03 14:44:34.607495+00:00,Video_Stream,86.0,0.0,70,Male,Houston,2023-01-26 00:00:00+00:00,Two Year,Standard,91.27,1821.16,Credit Card,1,,,,,2024-12-03 00:00:00+00:00,45.69,Due,17.28,214.0,132.0,True
C0472,2025-06-02 23:08:34.607497+00:00,Sms_Sent,0.0,0.0,26,Male,Chicago,2024-04-30 00:00:00+00:00,Monthly,Basic,131.65,4948.7,Credit Card,1,,,,,2025-03-21 00:00:00+00:00,55.02,Due,9.55,141.0,13.0,False
C0361,2025-06-02 20:01:34.607503+00:00,Call,38.0,0.0,26,Male,Los Angeles,2023-05-21 00:00:00+00:00,Two Year,Premium,29.57,3192.02,Bank Transfer,1,,,,,2024-11-13 00:00:00+00:00,119.23,Due,58.42,448.0,89.0,False
C0188,2025-06-03 05:44:34.607505+00:00,Data_Usage,0.0,208.0,18,Other,New York,2022-12-29 00:00:00+00:00,Monthly,Standard,82.44,4288.52,Credit Card,1,,,,,2025-02-14 00:00:00+00:00,30.61,Paid,47.61,71.0,192.0,True
C0582,2025-06-02 21:47:34.607509+00:00,Video_Stream,60.0,439.0,50,Other,Houston,2023-05-12 00:00:00+00:00,Monthly,Basic,78.07,2203.61,E-Wallet,0,,,,,2025-05-23 00:00:00+00:00,12.04,Due,87.55,280.0,63.0,True
C0736,2025-06-02 23:43:34.607517+00:00,App_Login,22.0,470.0,42,Other,Chicago,2023-07-28 00:00:00+00:00,Two Year,Standard,124.83,4714.45,Bank Transfer,0,,,,,2024-12-31 00:00:00+00:00,29.39,Overdue,66.25,166.0,155.0,True
C0881,2025-06-02 20:13:34.607521+00:00,Sms_Sent,0.0,0.0,58,Male,New York,2022-09-25 00:00:00+00:00,Monthly,Premium,143.05,1214.98,Bank Transfer,1,,,,,2025-02-04 00:00:00+00:00,176.97,Due,21.11,283.0,17.0,False
C0457,2025-06-03 05:46:34.607522+00:00,Sms_Sent,0.0,0.0,54,Male,Chicago,2025-03-23 00:00:00+00:00,Annual,Premium,68.84,3105.25,Mail,1,,,,,2024-07-08 00:00:00+00:00,28.06,Overdue,97.08,315.0,115.0,False
C0574,2025-06-02 21:12:34.607536+00:00,Data_Usage,44.0,457.0,38,Other,Houston,2023-06-24 00:00:00+00:00,Two Year,Standard,61.01,367.08,Mail,0,,,,,2025-03-26 00:00:00+00:00,89.78,Paid,13.46,1.0,107.0,False
C0579,2025-06-02 18:51:34.607551+00:00,Video_Stream,52.0,0.0,22,Female,Los Angeles,2025-04-28 00:00:00+00:00,Annual,Premium,122.22,578.89,Credit Card,0,,,,,2024-12-14 00:00:00+00:00,78.66,Paid,37.23,295.0,153.0,True
C0759,2025-06-03 02:15:34.607570+00:00,Call,81.0,0.0,31,Male,Houston,2024-09-04 00:00:00+00:00,Annual,Premium,48.72,629.33,Bank Transfer,0,,,,,2024-09-27 00:00:00+00:00,162.24,Overdue,22.53,388.0,131.0,True
C0505,2025-06-02 19:23:34.607574+00:00,Video_Stream,87.0,0.0,31,Other,Houston,2022-11-19 00:00:00+00:00,Annual,Premium,101.92,1678.85,Credit Card,1,,,,,2024-10-03 00:00:00+00:00,32.78,Due,45.11,173.0,191.0,False
C0904,2025-06-03 13:42:34.607586+00:00,App_Login,0.0,0.0,44,Other,Chicago,2022-12-15 00:00:00+00:00,Annual,Basic,129.22,1054.92,Mail,1,,,,,2024-11-03 00:00:00+00:00,118.24,Paid,26.25,187.0,194.0,True
C0053,2025-06-03 12:44:34.607588+00:00,Data_Usage,29.0,0.0,56,Female,New York,2023-03-26 00:00:00+00:00,Monthly,Premium,77.81,1831.51,Credit Card,1,,,,,2024-10-13 00:00:00+00:00,65.33,Paid,32.23,160.0,191.0,True
C0140,2025-06-02 23:00:34.607600+00:00,Data_Usage,0.0,0.0,42,Other,Miami,2022-11-23 00:00:00+00:00,Annual,Premium,59.17,593.26,Credit Card,0,Forum,2025-06-03 15:35:25.053542+00:00,40.0,Chrome,2024-12-04 00:00:00+00:00,52.14,Overdue,54.95,179.0,162.0,False
C0462,2025-06-03 13:14:34.607606+00:00,Data_Usage,77.0,0.0,36,Male,Houston,2023-07-03 00:00:00+00:00,Annual,Basic,128.29,2384.0,E-Wallet,0,,,,,2024-08-05 00:00:00+00:00,121.81,Overdue,95.69,19.0,118.0,False
C0018,2025-06-03 10:24:34.607608+00:00,Call,71.0,257.0,35,Male,Miami,2023-01-11 00:00:00+00:00,Annual,Standard,121.98,305.89,Mail,0,,,,,2024-12-23 00:00:00+00:00,144.86,Due,21.16,381.0,65.0,False
C0135,2025-06-03 04:12:34.607610+00:00,Data_Usage,26.0,33.0,41,Other,Los Angeles,2024-04-29 00:00:00+00:00,Annual,Basic,52.1,868.82,Credit Card,0,,,,,2025-03-10 00:00:00+00:00,99.75,Due,45.2,348.0,18.0,True
C0680,2025-06-02 20:03:34.607614+00:00,Video_Stream,23.0,0.0,23,Other,Miami,2023-06-18 00:00:00+00:00,Monthly,Premium,94.02,4664.5,Credit Card,1,,,,,2024-10-28 00:00:00+00:00,183.59,Overdue,83.63,255.0,112.0,False
C0934,2025-06-03 09:00:34.607616+00:00,Sms_Sent,63.0,0.0,41,Male,New York,2024-05-10 00:00:00+00:00,Two Year,Basic,112.85,1334.33,Mail,1,,,,,2024-12-08 00:00:00+00:00,174.73,Due,12.27,272.0,90.0,True
C0632,2025-06-03 03:45:34.607622+00:00,Sms_Sent,25.0,0.0,61,Male,Houston,2023-07-14 00:00:00+00:00,Annual,Basic,113.91,492.39,Mail,0,,,,,2024-08-24 00:00:00+00:00,104.23,Overdue,20.63,48.0,4.0,False
C0017,2025-06-02 17:36:34.607624+00:00,Sms_Sent,8.0,0.0,48,Male,Houston,2023-08-29 00:00:00+00:00,Annual,Standard,142.55,1185.44,Credit Card,1,,,,,2024-06-21 00:00:00+00:00,177.8,Paid,55.83,374.0,92.0,True
C0027,2025-06-03 12:07:34.607626+00:00,Call,100.0,0.0,33,Male,Houston,2024-01-12 00:00:00+00:00,Two Year,Standard,37.96,1184.19,Credit Card,0,,,,,2025-04-01 00:00:00+00:00,185.0,Overdue,12.73,479.0,102.0,False
C0224,2025-06-03 09:18:34.607630+00:00,Call,25.0,162.0,41,Other,Houston,2025-03-08 00:00:00+00:00,Monthly,Standard,38.38,1385.25,Mail,0,,,,,2025-02-11 00:00:00+00:00,183.16,Overdue,4.03,79.0,110.0,False
C0561,2025-06-03 02:00:34.607632+00:00,Data_Usage,0.0,0.0,46,Other,Los Angeles,2024-01-22 00:00:00+00:00,Monthly,Premium,92.96,3385.2,Mail,1,,,,,2024-06-20 00:00:00+00:00,143.23,Overdue,56.77,350.0,66.0,False
C0916,2025-06-02 19:41:34.607636+00:00,Sms_Sent,18.0,0.0,42,Male,Los Angeles,2023-01-17 00:00:00+00:00,Two Year,Standard,46.33,4864.25,E-Wallet,0,,,,,2024-06-17 00:00:00+00:00,73.77,Due,58.83,338.0,62.0,True
C0241,2025-06-03 02:41:34.607644+00:00,Call,34.0,0.0,65,Other,Miami,2024-05-18 00:00:00+00:00,Monthly,Basic,147.68,381.86,E-Wallet,1,,,,,2024-07-20 00:00:00+00:00,56.27,Due,48.91,19.0,141.0,False
C0972,2025-06-03 12:24:34.607648+00:00,App_Login,82.0,0.0,33,Male,Los Angeles,2024-03-27 00:00:00+00:00,Two Year,Premium,24.47,2023.39,E-Wallet,0,,,,,2024-11-13 00:00:00+00:00,27.0,Paid,86.77,463.0,171.0,True
C0219,2025-06-03 00:45:34.607650+00:00,App_Login,75.0,540.0,68,Other,Miami,2024-07-11 00:00:00+00:00,Annual,Premium,105.98,250.02,Mail,1,,,,,2025-04-18 00:00:00+00:00,170.0,Paid,10.68,302.0,160.0,True
C0080,2025-06-02 22:53:34.607670+00:00,Sms_Sent,26.0,0.0,60,Male,Miami,2023-06-21 00:00:00+00:00,Annual,Standard,92.98,1164.19,Bank Transfer,1,,,,,2024-06-13 00:00:00+00:00,58.57,Overdue,88.88,480.0,35.0,False
C0173,2025-06-03 06:55:34.607672+00:00,Data_Usage,83.0,0.0,59,Female,Miami,2023-09-05 00:00:00+00:00,Annual,Standard,59.31,2595.42,Bank Transfer,1,Forum,2025-06-03 15:39:25.053519+00:00,259.0,Firefox,2024-09-28 00:00:00+00:00,72.25,Overdue,69.3,269.0,130.0,False
C0879,2025-06-02 18:08:34.607674+00:00,Video_Stream,81.0,0.0,70,Other,Miami,2024-09-23 00:00:00+00:00,Annual,Basic,85.58,2115.82,Bank Transfer,0,,,,,2024-08-15 00:00:00+00:00,154.93,Overdue,54.32,248.0,26.0,False
C0976,2025-06-02 18:00:34.607676+00:00,App_Login,40.0,239.0,43,Female,Houston,2023-03-17 00:00:00+00:00,Two Year,Premium,45.1,1515.81,Mail,1,,,,,2024-07-06 00:00:00+00:00,59.47,Overdue,6.74,42.0,43.0,False
C0990,2025-06-02 22:36:34.607678+00:00,App_Login,98.0,0.0,29,Male,New York,2022-09-19 00:00:00+00:00,Two Year,Premium,23.07,546.07,Mail,1,,,,,2025-01-26 00:00:00+00:00,192.97,Paid,43.69,381.0,120.0,True
C0169,2025-06-03 00:11:34.607684+00:00,Sms_Sent,0.0,0.0,48,Male,Houston,2022-12-29 00:00:00+00:00,Two Year,Basic,65.21,3413.99,Bank Transfer,1,,,,,,,,,,,
C0694,2025-06-02 20:13:34.607686+00:00,Call,88.0,458.0,70,Male,Miami,2024-02-18 00:00:00+00:00,Two Year,Standard,107.41,4688.85,Bank Transfer,1,,,,,2024-08-26 00:00:00+00:00,89.74,Paid,24.91,355.0,136.0,False
C0412,2025-06-03 03:30:34.607688+00:00,App_Login,53.0,0.0,61,Other,Los Angeles,2024-03-19 00:00:00+00:00,Monthly,Basic,48.96,4760.11,E-Wallet,0,,,,,2024-08-26 00:00:00+00:00,140.18,Due,68.31,246.0,49.0,True
C0738,2025-06-03 12:19:34.607696+00:00,Call,69.0,91.0,28,Male,Houston,2023-11-13 00:00:00+00:00,Monthly,Premium,132.1,2693.29,E-Wallet,1,,,,,2025-01-21 00:00:00+00:00,187.11,Paid,83.37,50.0,21.0,False
C0254,2025-06-03 13:16:34.607710+00:00,App_Login,0.0,0.0,66,Other,Houston,2024-04-28 00:00:00+00:00,Annual,Standard,83.61,4472.6,Bank Transfer,0,,,,,2025-05-10 00:00:00+00:00,119.16,Due,27.68,277.0,87.0,True
C0158,2025-06-03 07:59:34.607713+00:00,App_Login,0.0,385.0,64,Female,Los Angeles,2023-10-05 00:00:00+00:00,Annual,Standard,125.57,927.98,Credit Card,0,,,,,2025-01-23 00:00:00+00:00,36.64,Paid,59.69,187.0,179.0,True
C0291,2025-06-03 12:26:34.607715+00:00,App_Login,57.0,0.0,41,Female,Miami,2022-10-07 00:00:00+00:00,Annual,Basic,64.77,4777.06,E-Wallet,0,,,,,2024-07-04 00:00:00+00:00,169.21,Due,84.72,407.0,44.0,True
C0741,2025-06-03 11:39:34.607717+00:00,Call,0.0,0.0,59,Other,Houston,2023-05-01 00:00:00+00:00,Two Year,Standard,36.36,1281.31,Mail,0,,,,,2025-04-25 00:00:00+00:00,170.99,Overdue,64.24,351.0,75.0,False
C0800,2025-06-02 20:25:34.607721+00:00,Sms_Sent,24.0,0.0,61,Male,Miami,2022-11-23 00:00:00+00:00,Two Year,Standard,90.5,592.2,Bank Transfer,0,,,,,2024-10-10 00:00:00+00:00,191.44,Overdue,17.11,189.0,148.0,False
C0312,2025-06-03 09:14:34.607723+00:00,Call,58.0,0.0,60,Male,Houston,2023-05-18 00:00:00+00:00,Annual,Premium,120.8,4621.38,Bank Transfer,0,,,,,2025-01-06 00:00:00+00:00,195.18,Paid,21.71,28.0,54.0,True
C0252,2025-06-03 09:21:34.607725+00:00,Data_Usage,95.0,0.0,69,Female,Houston,2025-04-21 00:00:00+00:00,Monthly,Basic,103.83,2342.55,Mail,0,,,,,2025-03-10 00:00:00+00:00,42.35,Paid,11.73,79.0,175.0,True
C0709,2025-06-02 21:05:34.607727+00:00,Video_Stream,0.0,500.0,32,Other,Miami,2023-06-12 00:00:00+00:00,Monthly,Premium,46.92,4485.28,E-Wallet,1,,,,,2025-03-14 00:00:00+00:00,166.02,Overdue,16.32,87.0,42.0,True
C0146,2025-06-03 09:54:34.607737+00:00,Data_Usage,23.0,522.0,50,Male,Chicago,2023-09-23 00:00:00+00:00,Annual,Standard,69.76,745.66,Bank Transfer,1,,,,,2024-08-29 00:00:00+00:00,66.96,Paid,22.62,455.0,51.0,False
C0825,2025-06-03 16:22:34.607739+00:00,App_Login,57.0,0.0,57,Other,Chicago,2024-06-14 00:00:00+00:00,Monthly,Standard,49.33,2411.01,E-Wallet,1,,,,,2025-01-04 00:00:00+00:00,148.03,Due,23.74,233.0,52.0,False
C0982,2025-06-03 02:59:34.607741+00:00,Call,0.0,0.0,65,Male,Chicago,2025-03-10 00:00:00+00:00,Monthly,Premium,55.52,1939.38,Bank Transfer,1,,,,,2024-11-19 00:00:00+00:00,172.54,Paid,52.93,173.0,167.0,True
C0338,2025-06-02 19:41:34.607743+00:00,Data_Usage,0.0,0.0,29,Male,New York,2024-05-04 00:00:00+00:00,Monthly,Basic,24.14,4657.81,Credit Card,1,,,,,2025-04-09 00:00:00+00:00,146.09,Overdue,36.51,305.0,10.0,True
C0160,2025-06-03 03:08:34.607748+00:00,App_Login,63.0,0.0,18,Male,Houston,2023-07-13 00:00:00+00:00,Monthly,Premium,72.18,4251.88,Mail,1,,,,,2025-04-13 00:00:00+00:00,145.95,Overdue,47.2,366.0,73.0,False
C0971,2025-06-03 00:02:34.607752+00:00,Data_Usage,74.0,0.0,44,Other,New York,2024-04-13 00:00:00+00:00,Annual,Premium,77.24,1555.78,Mail,1,,,,,2024-12-26 00:00:00+00:00,169.95,Due,4.99,11.0,130.0,True
C0163,2025-06-02 17:24:34.607754+00:00,Call,61.0,0.0,61,Female,Miami,2025-03-01 00:00:00+00:00,Monthly,Premium,55.54,1984.65,Mail,1,,,,,2025-03-23 00:00:00+00:00,96.25,Paid,96.12,250.0,18.0,False
C0584,2025-06-02 17:42:34.607756+00:00,Data_Usage,90.0,29.0,47,Other,Miami,2024-02-03 00:00:00+00:00,Annual,Basic,135.47,2329.99,E-Wallet,1,,,,,2025-04-19 00:00:00+00:00,103.41,Overdue,76.02,494.0,138.0,True
C0010,2025-06-03 11:02:34.607758+00:00,App_Login,21.0,479.0,31,Female,Chicago,2023-03-16 00:00:00+00:00,Monthly,Standard,67.22,1049.77,Bank Transfer,1,,,,,2024-09-11 00:00:00+00:00,193.84,Overdue,90.7,172.0,179.0,False
C0601,2025-06-03 15:05:34.607760+00:00,Sms_Sent,43.0,0.0,69,Male,Los Angeles,2024-02-19 00:00:00+00:00,Two Year,Premium,36.7,2209.47,Bank Transfer,1,,,,,2024-06-21 00:00:00+00:00,60.35,Due,25.5,160.0,183.0,True
C0325,2025-06-03 11:14:34.607768+00:00,App_Login,97.0,242.0,40,Male,Houston,2023-05-18 00:00:00+00:00,Annual,Standard,48.63,4229.3,Mail,1,,,,,2024-06-13 00:00:00+00:00,185.77,Due,82.73,62.0,140.0,True
C0664,2025-06-02 17:27:34.607770+00:00,Video_Stream,0.0,0.0,59,Male,Houston,2025-03-29 00:00:00+00:00,Monthly,Basic,29.96,1125.52,Mail,1,,,,,2024-06-09 00:00:00+00:00,85.94,Paid,41.18,431.0,134.0,False
C0941,2025-06-02 18:47:34.607772+00:00,Data_Usage,28.0,0.0,44,Male,New York,2025-01-21 00:00:00+00:00,Annual,Standard,77.29,1214.79,Bank Transfer,0,,,,,2025-03-19 00:00:00+00:00,162.11,Due,4.09,233.0,60.0,True
C0649,2025-06-03 00:53:34.607774+00:00,Sms_Sent,0.0,0.0,58,Female,Houston,2023-11-29 00:00:00+00:00,Annual,Premium,117.0,125.21,Bank Transfer,1,,,,,2024-10-13 00:00:00+00:00,121.64,Due,14.26,135.0,69.0,False
C0393,2025-06-03 14:58:34.607777+00:00,App_Login,95.0,0.0,50,Female,New York,2024-12-17 00:00:00+00:00,Annual,Premium,79.78,2716.5,Bank Transfer,0,,,,,2024-07-01 00:00:00+00:00,103.87,Due,73.56,78.0,179.0,False
C0931,2025-06-02 23:14:34.607779+00:00,Call,79.0,407.0,31,Other,Houston,2025-02-02 00:00:00+00:00,Annual,Basic,120.74,3730.68,E-Wallet,1,,,,,2024-11-19 00:00:00+00:00,124.04,Paid,87.22,341.0,5.0,True
C0923,2025-06-03 13:44:34.607784+00:00,App_Login,12.0,284.0,20,Male,Houston,2025-04-24 00:00:00+00:00,Monthly,Premium,113.94,4330.98,Mail,1,,,,,2024-09-09 00:00:00+00:00,189.45,Overdue,82.95,328.0,64.0,False
C0215,2025-06-03 15:28:34.607788+00:00,Sms_Sent,78.0,0.0,60,Male,Miami,2024-06-13 00:00:00+00:00,Two Year,Basic,49.25,1203.03,Credit Card,0,,,,,2024-06-06 00:00:00+00:00,149.76,Due,27.75,371.0,91.0,False
C0481,2025-06-03 12:10:34.607801+00:00,App_Login,0.0,0.0,69,Male,Los Angeles,2023-02-12 00:00:00+00:00,Monthly,Standard,55.37,516.87,Mail,1,,,,,2025-02-27 00:00:00+00:00,139.69,Paid,87.21,431.0,148.0,False
C0828,2025-06-02 19:54:34.607809+00:00,Sms_Sent,0.0,0.0,63,Female,Los Angeles,2024-09-25 00:00:00+00:00,Annual,Basic,82.57,2396.48,E-Wallet,0,,,,,2025-03-29 00:00:00+00:00,39.34,Overdue,19.26,254.0,87.0,True
C0300,2025-06-03 10:43:34.607815+00:00,Call,45.0,0.0,26,Male,Miami,2024-08-02 00:00:00+00:00,Two Year,Premium,25.2,2177.87,E-Wallet,0,,,,,2024-09-21 00:00:00+00:00,155.51,Paid,82.68,345.0,68.0,True
C0310,2025-06-03 13:59:34.607819+00:00,Call,34.0,0.0,32,Other,Chicago,2025-04-13 00:00:00+00:00,Annual,Standard,41.88,3723.68,Mail,0,,,,,2025-01-02 00:00:00+00:00,123.82,Paid,5.83,313.0,20.0,True
C0802,2025-06-03 09:52:34.607832+00:00,Video_Stream,0.0,178.0,40,Female,Houston,2024-04-14 00:00:00+00:00,Two Year,Standard,65.68,4756.32,Bank Transfer,1,,,,,2024-11-24 00:00:00+00:00,40.94,Paid,87.04,238.0,34.0,False
C0050,2025-06-03 00:09:34.607836+00:00,Data_Usage,14.0,0.0,55,Female,Los Angeles,2023-01-30 00:00:00+00:00,Annual,Basic,93.99,3314.0,Mail,0,,,,,2024-06-19 00:00:00+00:00,23.75,Due,24.97,383.0,125.0,False
C0739,2025-06-03 05:53:34.607846+00:00,Data_Usage,74.0,0.0,37,Other,Chicago,2022-12-25 00:00:00+00:00,Annual,Premium,102.01,3263.7,Mail,0,Forum,2025-06-03 15:30:25.053528+00:00,123.0,Edge,2024-07-21 00:00:00+00:00,75.2,Overdue,77.75,241.0,167.0,True
C0794,2025-06-03 06:54:34.607848+00:00,Data_Usage,0.0,147.0,48,Other,Miami,2023-01-23 00:00:00+00:00,Monthly,Basic,81.13,1430.04,Mail,1,,,,,2025-01-14 00:00:00+00:00,112.35,Paid,80.9,210.0,86.0,True
C0737,2025-06-03 12:22:34.607850+00:00,Call,46.0,0.0,29,Female,Los Angeles,2023-07-28 00:00:00+00:00,Monthly,Premium,120.63,1156.62,Mail,1,,,,,2024-09-26 00:00:00+00:00,31.41,Paid,78.31,259.0,150.0,False
C0042,2025-06-02 17:42:34.607856+00:00,App_Login,0.0,0.0,53,Male,Miami,2024-08-28 00:00:00+00:00,Annual,Basic,126.47,2114.38,Credit Card,1,,,,,2024-08-08 00:00:00+00:00,48.25,Overdue,86.82,259.0,36.0,False
C0005,2025-06-03 09:30:34.607858+00:00,App_Login,24.0,0.0,32,Male,New York,2024-02-21 00:00:00+00:00,Monthly,Basic,122.64,111.87,E-Wallet,0,,,,,2024-09-24 00:00:00+00:00,96.3,Overdue,61.96,102.0,196.0,True
C0887,2025-06-03 06:23:34.607860+00:00,App_Login,11.0,279.0,67,Other,Miami,2024-08-03 00:00:00+00:00,Monthly,Basic,42.63,2803.97,Bank Transfer,1,,,,,2024-09-19 00:00:00+00:00,97.43,Due,21.83,478.0,98.0,True
C0184,2025-06-03 10:48:34.607864+00:00,Sms_Sent,0.0,0.0,33,Female,Chicago,2023-09-22 00:00:00+00:00,Annual,Standard,45.55,1892.23,Bank Transfer,0,,,,,2024-06-27 00:00:00+00:00,161.47,Paid,33.66,280.0,172.0,True
C0890,2025-06-03 14:04:34.607868+00:00,Video_Stream,93.0,415.0,44,Other,Miami,2023-06-06 00:00:00+00:00,Two Year,Basic,122.19,1728.76,Credit Card,1,,,,,2024-12-16 00:00:00+00:00,133.26,Due,68.27,146.0,44.0,False
C0467,2025-06-03 08:03:34.607870+00:00,Data_Usage,89.0,400.0,58,Male,New York,2022-10-13 00:00:00+00:00,Two Year,Premium,36.03,3356.12,Mail,0,,,,,2024-07-15 00:00:00+00:00,52.67,Overdue,26.31,49.0,169.0,True
C0865,2025-06-02 20:06:34.607879+00:00,Call,0.0,0.0,18,Female,Houston,2025-01-18 00:00:00+00:00,Annual,Standard,120.82,838.27,Bank Transfer,0,,,,,2025-01-29 00:00:00+00:00,170.32,Due,71.01,285.0,154.0,True
C0088,2025-06-03 12:21:34.607882+00:00,Video_Stream,77.0,0.0,35,Male,New York,2023-01-01 00:00:00+00:00,Monthly,Standard,91.03,1018.48,Credit Card,1,,,,,2024-12-22 00:00:00+00:00,92.54,Paid,99.33,378.0,47.0,True
C0185,2025-06-02 23:53:34.607884+00:00,Data_Usage,15.0,0.0,48,Other,Los Angeles,2024-03-06 00:00:00+00:00,Annual,Basic,75.59,2999.92,Credit Card,1,,,,,2024-08-04 00:00:00+00:00,145.76,Due,80.4,318.0,188.0,True
C0096,2025-06-03 05:45:34.607886+00:00,Data_Usage,17.0,137.0,30,Male,Houston,2024-02-05 00:00:00+00:00,Annual,Premium,42.69,850.71,Bank Transfer,1,,,,,2025-04-06 00:00:00+00:00,121.62,Due,70.85,105.0,6.0,False
C0595,2025-06-03 09:50:34.607890+00:00,Video_Stream,39.0,88.0,61,Female,New York,2023-01-17 00:00:00+00:00,Annual,Premium,59.01,3289.99,E-Wallet,1,,,,,2025-05-20 00:00:00+00:00,132.85,Overdue,85.5,248.0,129.0,False
C0212,2025-06-03 04:49:34.607894+00:00,App_Login,43.0,192.0,61,Male,New York,2023-07-04 00:00:00+00:00,Monthly,Standard,137.03,1097.23,Bank Transfer,0,,,,,2025-04-13 00:00:00+00:00,97.65,Due,45.86,389.0,95.0,True
C0964,2025-06-03 16:04:34.607896+00:00,App_Login,51.0,354.0,67,Other,Chicago,2022-10-25 00:00:00+00:00,Annual,Standard,115.16,2455.4,Credit Card,1,,,,,2024-10-26 00:00:00+00:00,90.9,Due,43.26,165.0,139.0,False
C0378,2025-06-03 05:02:34.607899+00:00,Sms_Sent,0.0,0.0,52,Male,Miami,2023-07-25 00:00:00+00:00,Annual,Standard,125.4,4906.23,E-Wallet,0,,,,,2024-11-27 00:00:00+00:00,14.48,Paid,11.54,103.0,149.0,True
C0182,2025-06-02 17:07:34.607901+00:00,Sms_Sent,0.0,0.0,28,Male,Los Angeles,2023-06-01 00:00:00+00:00,Monthly,Basic,106.46,1993.25,Bank Transfer,1,,,,,2024-12-03 00:00:00+00:00,22.51,Due,32.26,281.0,84.0,False
C0449,2025-06-02 21:41:34.607902+00:00,Data_Usage,14.0,0.0,44,Male,Chicago,2024-02-26 00:00:00+00:00,Annual,Basic,109.01,683.23,Credit Card,1,,,,,2024-07-06 00:00:00+00:00,198.25,Due,14.85,30.0,114.0,False
C0399,2025-06-03 04:39:34.607907+00:00,Video_Stream,63.0,0.0,30,Female,New York,2023-11-13 00:00:00+00:00,Annual,Standard,49.98,433.23,Mail,0,,,,,2024-06-09 00:00:00+00:00,62.35,Paid,77.36,388.0,67.0,True
C0267,2025-06-03 06:58:34.607909+00:00,Sms_Sent,32.0,0.0,37,Male,Los Angeles,2024-01-30 00:00:00+00:00,Two Year,Basic,48.09,279.14,Credit Card,1,,,,,2024-08-19 00:00:00+00:00,159.48,Overdue,76.87,349.0,111.0,True
C0969,2025-06-02 19:20:34.607912+00:00,Call,2.0,0.0,46,Female,Houston,2024-09-05 00:00:00+00:00,Monthly,Premium,37.47,1705.1,Bank Transfer,0,,,,,2025-02-17 00:00:00+00:00,142.47,Paid,62.02,26.0,166.0,False
C0164,2025-06-02 18:34:34.607914+00:00,Data_Usage,52.0,0.0,53,Other,Chicago,2022-10-11 00:00:00+00:00,Annual,Basic,93.07,4623.32,Mail,1,,,,,2024-07-02 00:00:00+00:00,181.38,Overdue,71.81,165.0,136.0,True
C0568,2025-06-02 18:13:34.607917+00:00,Video_Stream,88.0,0.0,56,Other,Los Angeles,2023-06-05 00:00:00+00:00,Annual,Standard,78.6,561.62,E-Wallet,0,,,,,2024-11-25 00:00:00+00:00,181.58,Overdue,35.65,362.0,101.0,True
C0356,2025-06-03 11:41:34.607919+00:00,Data_Usage,38.0,362.0,47,Other,Los Angeles,2023-03-15 00:00:00+00:00,Annual,Basic,78.56,914.15,E-Wallet,0,,,,,2025-01-19 00:00:00+00:00,189.9,Paid,5.59,196.0,39.0,True
C0504,2025-06-03 09:14:34.607921+00:00,Call,12.0,0.0,62,Other,New York,2023-05-18 00:00:00+00:00,Two Year,Standard,112.07,2128.05,Mail,1,Homepage,2025-06-03 15:27:25.053501+00:00,245.0,Safari,2024-08-23 00:00:00+00:00,181.11,Due,72.72,375.0,21.0,False
C0637,2025-06-03 00:05:34.607929+00:00,Video_Stream,55.0,0.0,35,Other,Miami,2024-10-18 00:00:00+00:00,Annual,Standard,111.71,2006.36,Bank Transfer,0,,,,,2025-03-16 00:00:00+00:00,127.27,Due,83.33,153.0,161.0,True
C0531,2025-06-03 00:20:34.607937+00:00,Video_Stream,22.0,0.0,40,Female,New York,2023-01-07 00:00:00+00:00,Two Year,Premium,73.85,3559.22,Credit Card,1,,,,,2024-07-11 00:00:00+00:00,166.03,Due,54.03,176.0,167.0,False
C0365,2025-06-03 07:03:34.607939+00:00,Data_Usage,79.0,0.0,37,Female,Houston,2022-10-28 00:00:00+00:00,Two Year,Premium,141.29,2240.03,Bank Transfer,0,,,,,2024-12-13 00:00:00+00:00,139.42,Overdue,30.44,457.0,141.0,False
C0297,2025-06-03 00:39:34.607946+00:00,Video_Stream,0.0,0.0,26,Other,Houston,2025-04-11 00:00:00+00:00,Annual,Standard,48.56,270.2,Mail,1,,,,,2024-06-22 00:00:00+00:00,166.92,Due,54.81,483.0,115.0,False
C0100,2025-06-03 05:25:34.607948+00:00,Call,0.0,0.0,34,Female,Los Angeles,2024-06-10 00:00:00+00:00,Two Year,Standard,76.81,1549.49,Mail,1,,,,,2024-10-29 00:00:00+00:00,196.82,Due,48.88,283.0,64.0,True
C0799,2025-06-02 19:18:34.607950+00:00,Data_Usage,0.0,0.0,21,Female,Miami,2024-08-20 00:00:00+00:00,Annual,Basic,77.27,4797.31,Credit Card,1,,,,,2024-09-11 00:00:00+00:00,80.15,Due,85.86,0.0,8.0,False
